"Easy Access to Juvenile Populations"
"Table:    Carbon County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2003"

"counts","White","Black","American Indian","Asian","Total",
"0","185","0","5","2","192",
"1","168","1","4","0","173",
"2","163","3","2","2","170",
"3","174","3","4","2","183",
"4","177","3","1","1","182",
"5","184","3","2","0","189",
"6","186","4","3","1","194",
"7","156","1","2","1","160",
"8","180","2","6","2","190",
"9","177","2","4","1","184",
"10","180","1","6","2","189",
"11","184","2","4","0","190",
"12","196","1","0","2","199",
"13","195","2","2","0","199",
"14","198","3","1","2","204",
"15","200","2","2","4","208",
"16","228","3","2","4","237",
"17","220","2","6","2","230",
"18 to 20","583","7","7","5","602",
"21 to 24","795","8","12","7","822",
"25 & over","10032","76","139","96","10343",
"Total","14761","129","214","136","15240",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
