"Easy Access to Juvenile Populations"
"Table:    Sublette County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2006"

"counts","White","Black","American Indian","Asian","Total",
"0","84","0","0","0","84",
"1","86","4","2","0","92",
"2","89","0","1","0","90",
"3","97","1","1","0","99",
"4","86","0","2","1","89",
"5","102","0","1","0","103",
"6","84","0","1","1","86",
"7","98","1","1","0","100",
"8","109","0","1","0","110",
"9","100","0","0","0","100",
"10","95","0","1","0","96",
"11","85","0","3","1","89",
"12","101","2","1","0","104",
"13","91","0","2","0","93",
"14","118","0","1","0","119",
"15","101","1","2","2","106",
"16","117","1","2","0","120",
"17","127","0","3","0","130",
"18 to 20","221","2","7","3","233",
"21 to 24","342","2","3","9","356",
"25 & over","5443","40","51","24","5558",
"Total","7776","54","86","41","7957",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
