"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2005"

"counts","White","Black","American Indian","Asian","Total",
"0","52","0","3","0","55",
"1","71","2","1","1","75",
"2","60","1","2","1","64",
"3","54","2","3","0","59",
"4","70","1","2","0","73",
"5","71","0","2","0","73",
"6","78","0","2","1","81",
"7","70","0","1","0","71",
"8","73","1","1","1","76",
"9","73","0","1","0","74",
"10","61","0","0","0","61",
"11","77","0","2","0","79",
"12","70","1","2","0","73",
"13","81","1","2","0","84",
"14","84","0","3","0","87",
"15","98","0","2","0","100",
"16","113","0","2","0","115",
"17","98","0","0","0","98",
"18 to 20","248","1","11","1","261",
"21 to 24","332","3","3","0","338",
"25 & over","4519","15","52","11","4597",
"Total","6453","28","97","16","6594",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
