"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2010"

"counts","White","Black","American Indian","Asian","Total",
"0","127","1","7","0","135",
"1","145","0","3","0","148",
"2","151","1","1","0","153",
"3","163","0","1","0","164",
"4","168","1","1","1","171",
"5","176","2","0","0","178",
"6","153","1","0","1","155",
"7","161","0","1","2","164",
"8","162","2","0","0","164",
"9","150","1","2","1","154",
"10","170","1","5","2","178",
"11","160","2","2","1","165",
"12","167","1","1","1","170",
"13","171","1","0","2","174",
"14","177","2","2","0","181",
"15","186","2","2","1","191",
"16","178","2","0","0","180",
"17","177","1","3","0","181",
"18 to 20","359","8","7","1","375",
"21 to 24","438","3","14","0","455",
"25 & over","7680","33","95","29","7837",
"Total","11419","65","147","42","11673",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
