"Easy Access to Juvenile Populations"
"Table:    Laramie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2014"

"counts","White","Black","American Indian","Asian","Total",
"0","1092","76","32","23","1223",
"1","1204","78","43","22","1347",
"2","1072","78","22","19","1191",
"3","1168","74","24","14","1280",
"4","1164","61","22","20","1267",
"5","1179","66","26","23","1294",
"6","1261","73","32","24","1390",
"7","1241","54","18","19","1332",
"8","1201","63","31","28","1323",
"9","1148","59","28","25","1260",
"10","1180","36","25","28","1269",
"11","1148","49","28","23","1248",
"12","1110","41","20","17","1188",
"13","1076","61","28","20","1185",
"14","1136","46","16","12","1210",
"15","1091","69","35","19","1214",
"16","1064","74","28","19","1185",
"17","1088","70","14","14","1186",
"18 to 20","3193","244","57","73","3567",
"21 to 24","5267","427","103","148","5945",
"25 & over","60512","1850","800","998","64160",
"Total","89595","3649","1432","1588","96264",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
