"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2007"

"counts","White","Black","American Indian","Asian","Total",
"0","146","1","6","0","153",
"1","167","1","3","0","171",
"2","141","3","0","0","144",
"3","122","0","2","0","124",
"4","156","0","0","1","157",
"5","166","0","0","0","166",
"6","153","0","0","1","154",
"7","158","1","0","2","161",
"8","153","2","1","0","156",
"9","138","1","2","1","142",
"10","163","1","4","2","170",
"11","163","3","1","0","167",
"12","168","1","1","1","171",
"13","159","0","0","1","160",
"14","168","3","4","0","175",
"15","197","3","2","0","202",
"16","186","1","1","0","188",
"17","191","1","3","0","195",
"18 to 20","341","8","5","1","355",
"21 to 24","444","4","8","0","456",
"25 & over","7449","24","90","20","7583",
"Total","11129","58","133","30","11350",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
