"Easy Access to Juvenile Populations"
"Table:    Uinta County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1999"

"counts","White","Black","American Indian","Asian","Total",
"0","308","0","2","0","310",
"1","327","1","6","1","335",
"2","327","0","1","0","328",
"3","314","0","0","4","318",
"4","352","2","2","3","359",
"5","311","7","4","1","323",
"6","353","2","2","3","360",
"7","322","0","6","3","331",
"8","335","0","1","0","336",
"9","362","0","3","2","367",
"10","398","4","5","7","414",
"11","364","0","3","0","367",
"12","420","0","5","0","425",
"13","418","0","2","1","421",
"14","438","0","6","0","444",
"15","423","2","7","0","432",
"16","484","0","9","4","497",
"17","446","0","1","1","448",
"18 to 20","883","0","8","5","896",
"21 to 24","861","0","10","0","871",
"25 & over","11197","6","77","39","11319",
"Total","19643","24","160","74","19901",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
