"Easy Access to Juvenile Populations"
"Table:    Washakie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2010"

"counts","White","Black","American Indian","Asian","Total",
"0","107","2","0","1","110",
"1","104","4","1","1","110",
"2","104","1","1","2","108",
"3","121","1","2","1","125",
"4","134","1","4","0","139",
"5","122","2","2","1","127",
"6","121","2","1","1","125",
"7","124","1","3","1","129",
"8","125","0","2","0","127",
"9","113","2","1","0","116",
"10","113","2","1","1","117",
"11","115","1","3","1","120",
"12","115","0","7","0","122",
"13","114","0","3","2","119",
"14","104","0","5","0","109",
"15","115","1","4","3","123",
"16","117","2","1","1","121",
"17","121","2","5","2","130",
"18 to 20","234","4","6","2","246",
"21 to 24","257","3","1","10","271",
"25 & over","5699","26","86","39","5850",
"Total","8279","57","139","69","8544",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
