"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2009"

"counts","White","Black","American Indian","Asian","Total",
"0","137","2","5","0","144",
"1","155","0","4","0","159",
"2","143","3","0","0","146",
"3","175","0","3","0","178",
"4","159","0","1","2","162",
"5","157","0","0","0","157",
"6","165","0","0","1","166",
"7","139","1","0","2","142",
"8","176","2","0","0","178",
"9","141","1","1","1","144",
"10","155","1","5","2","163",
"11","162","3","1","0","166",
"12","168","1","0","1","170",
"13","165","0","0","1","166",
"14","158","3","4","0","165",
"15","197","3","1","1","202",
"16","169","0","0","0","169",
"17","195","1","3","0","199",
"18 to 20","336","9","6","2","353",
"21 to 24","432","5","11","0","448",
"25 & over","7618","26","95","25","7764",
"Total","11302","61","140","38","11541",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
