"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2000"

"counts","White","Black","American Indian","Asian","Total",
"0","63","1","1","0","65",
"1","80","0","0","0","80",
"2","66","0","0","0","66",
"3","81","0","0","0","81",
"4","73","0","0","1","74",
"5","84","0","1","0","85",
"6","86","1","1","0","88",
"7","95","0","3","0","98",
"8","92","2","2","1","97",
"9","96","0","3","0","99",
"10","106","0","2","0","108",
"11","102","0","0","0","102",
"12","94","0","1","0","95",
"13","90","0","1","0","91",
"14","115","0","3","0","118",
"15","113","0","0","1","114",
"16","113","0","0","0","113",
"17","145","0","1","0","146",
"18 to 20","193","0","3","3","199",
"21 to 24","188","2","1","0","191",
"25 & over","4961","5","28","4","4998",
"Total","7036","11","51","10","7108",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
