"Easy Access to Juvenile Populations"
"Table:    Sweetwater County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2015"

"counts","White","Black","American Indian","Asian","Total",
"0","576","16","9","12","613",
"1","600","16","23","8","647",
"2","646","16","7","10","679",
"3","548","18","10","5","581",
"4","635","9","8","7","659",
"5","627","17","16","5","665",
"6","723","19","9","8","759",
"7","695","17","14","11","737",
"8","715","13","13","5","746",
"9","704","14","13","3","734",
"10","659","13","14","5","691",
"11","646","10","11","9","676",
"12","633","16","16","9","674",
"13","637","14","11","6","668",
"14","600","12","12","10","634",
"15","619","10","12","7","648",
"16","609","12","7","4","632",
"17","587","8","14","4","613",
"18 to 20","1579","35","39","20","1673",
"21 to 24","2173","59","36","39","2307",
"25 & over","27499","437","428","293","28657",
"Total","42710","781","722","480","44693",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
