"Easy Access to Juvenile Populations"
"Table:    Converse County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2006"

"counts","White","Black","American Indian","Asian","Total",
"0","143","1","8","1","153",
"1","155","4","1","1","161",
"2","143","1","2","0","146",
"3","171","4","2","2","179",
"4","161","2","3","0","166",
"5","168","4","1","1","174",
"6","169","1","3","0","173",
"7","153","1","3","1","158",
"8","151","0","2","0","153",
"9","149","3","1","1","154",
"10","186","2","1","2","191",
"11","181","4","1","0","186",
"12","157","5","1","0","163",
"13","197","2","2","0","201",
"14","203","5","3","1","212",
"15","191","1","0","1","193",
"16","249","2","4","1","256",
"17","204","4","2","1","211",
"18 to 20","470","2","3","0","475",
"21 to 24","575","3","4","2","584",
"25 & over","8380","23","80","29","8512",
"Total","12556","74","127","44","12801",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
