"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1997"

"counts","White","Black","American Indian","Asian","Total",
"0","64","0","0","0","64",
"1","75","0","0","0","75",
"2","69","0","0","0","69",
"3","76","0","0","0","76",
"4","74","0","0","0","74",
"5","80","0","1","0","81",
"6","81","0","4","0","85",
"7","100","0","0","0","100",
"8","90","0","3","0","93",
"9","96","0","2","0","98",
"10","107","0","2","0","109",
"11","108","0","0","0","108",
"12","102","0","0","0","102",
"13","95","0","2","0","97",
"14","121","0","2","0","123",
"15","111","0","1","1","113",
"16","121","0","0","0","121",
"17","133","0","0","0","133",
"18 to 20","206","0","0","0","206",
"21 to 24","191","0","0","0","191",
"25 & over","4694","0","19","0","4713",
"Total","6794","0","36","1","6831",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
