"Easy Access to Juvenile Populations"
"Table:    Crook County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2000"

"counts","White","Black","American Indian","Asian","Total",
"0","60","0","1","0","61",
"1","63","0","2","0","65",
"2","51","0","1","0","52",
"3","57","0","1","0","58",
"4","66","0","2","1","69",
"5","65","0","2","0","67",
"6","76","0","2","0","78",
"7","76","0","0","0","76",
"8","86","0","2","1","89",
"9","81","0","0","0","81",
"10","83","1","1","0","85",
"11","96","0","3","0","99",
"12","92","0","1","0","93",
"13","119","0","0","0","119",
"14","109","0","1","0","110",
"15","123","0","5","0","128",
"16","119","0","1","0","120",
"17","136","0","1","0","137",
"18 to 20","205","1","3","0","209",
"21 to 24","181","0","3","0","184",
"25 & over","3883","2","34","3","3922",
"Total","5827","4","66","5","5902",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
