"Easy Access to Juvenile Populations"
"Table:    Uinta County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2013"

"counts","White","Black","American Indian","Asian","Total",
"0","299","7","5","5","316",
"1","333","8","5","2","348",
"2","298","14","11","2","325",
"3","332","6","6","3","347",
"4","329","5","6","5","345",
"5","354","5","5","2","366",
"6","348","3","4","1","356",
"7","359","4","3","4","370",
"8","324","2","7","4","337",
"9","368","3","8","3","382",
"10","324","3","4","2","333",
"11","355","3","4","5","367",
"12","324","5","3","3","335",
"13","344","2","3","1","350",
"14","316","3","6","2","327",
"15","339","4","6","2","351",
"16","327","2","2","2","333",
"17","297","4","3","3","307",
"18 to 20","734","21","14","4","773",
"21 to 24","851","18","26","5","900",
"25 & over","12788","116","161","73","13138",
"Total","20343","238","292","133","21006",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
