"Easy Access to Juvenile Populations"
"Table:    Sublette County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2011"

"counts","White","Black","American Indian","Asian","Total",
"0","134","0","1","0","135",
"1","103","2","0","0","105",
"2","144","3","2","2","151",
"3","151","3","2","1","157",
"4","145","3","3","0","151",
"5","132","0","3","2","137",
"6","133","2","3","1","139",
"7","128","1","2","4","135",
"8","136","1","1","2","140",
"9","135","0","2","5","142",
"10","121","0","1","4","126",
"11","136","0","2","3","141",
"12","129","1","3","1","134",
"13","126","2","2","1","131",
"14","129","1","2","0","132",
"15","123","0","1","1","125",
"16","121","3","2","1","127",
"17","141","1","6","0","148",
"18 to 20","279","3","10","1","293",
"21 to 24","407","5","3","12","427",
"25 & over","6799","61","70","39","6969",
"Total","9852","92","121","80","10145",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
