"Easy Access to Juvenile Populations"
"Table:    Hot Springs County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2000"

"counts","White","Black","American Indian","Asian","Total",
"0","47","0","1","0","48",
"1","54","2","2","0","58",
"2","35","3","5","1","44",
"3","37","0","0","0","37",
"4","45","1","1","0","47",
"5","37","0","1","0","38",
"6","46","0","1","0","47",
"7","55","1","1","0","57",
"8","48","0","1","0","49",
"9","69","0","2","0","71",
"10","62","0","0","0","62",
"11","63","0","4","0","67",
"12","67","0","2","1","70",
"13","68","0","2","0","70",
"14","81","1","2","0","84",
"15","72","0","4","0","76",
"16","78","0","3","0","81",
"17","71","0","0","0","71",
"18 to 20","155","0","5","1","161",
"21 to 24","123","1","4","0","128",
"25 & over","3424","8","44","9","3485",
"Total","4737","17","85","12","4851",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
