"Easy Access to Juvenile Populations"
"Table:    Sheridan County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2016"

"counts","White","Black","American Indian","Asian","Total",
"0","289","6","7","7","309",
"1","309","3","7","6","325",
"2","340","5","17","11","373",
"3","299","2","8","7","316",
"4","315","3","7","3","328",
"5","332","4","7","11","354",
"6","357","6","8","3","374",
"7","336","3","8","0","347",
"8","382","5","10","7","404",
"9","381","5","6","3","395",
"10","363","8","6","0","377",
"11","328","15","6","3","352",
"12","345","7","5","1","358",
"13","340","13","7","2","362",
"14","325","5","4","1","335",
"15","325","7","12","2","346",
"16","388","5","13","3","409",
"17","343","5","7","2","357",
"18 to 20","1031","22","37","14","1104",
"21 to 24","1335","24","31","13","1403",
"25 & over","20611","203","270","188","21272",
"Total","29074","356","483","287","30200",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
