"Easy Access to Juvenile Populations"
"Table:    Converse County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2000"

"counts","White","Black","American Indian","Asian","Total",
"0","156","0","0","1","157",
"1","130","2","3","0","135",
"2","136","1","0","0","137",
"3","165","0","3","0","168",
"4","172","1","5","0","178",
"5","174","2","2","0","178",
"6","148","0","1","0","149",
"7","183","2","4","1","190",
"8","190","1","1","0","192",
"9","196","2","4","1","203",
"10","184","3","4","2","193",
"11","184","1","3","0","188",
"12","196","2","2","0","200",
"13","227","0","1","2","230",
"14","222","4","4","1","231",
"15","227","0","0","1","228",
"16","225","0","2","0","227",
"17","255","1","3","2","261",
"18 to 20","403","1","7","3","414",
"21 to 24","437","0","5","1","443",
"25 & over","7676","7","77","21","7781",
"Total","11886","30","131","36","12083",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
