"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1999"

"counts","White","Black","American Indian","Asian","Total",
"0","160","0","0","0","160",
"1","151","0","2","0","153",
"2","169","0","0","0","169",
"3","146","0","0","0","146",
"4","158","0","4","0","162",
"5","174","0","5","2","181",
"6","169","0","0","0","169",
"7","163","0","0","0","163",
"8","181","0","0","0","181",
"9","213","0","0","0","213",
"10","182","0","7","2","191",
"11","176","0","1","0","177",
"12","221","0","4","0","225",
"13","205","0","0","0","205",
"14","200","0","0","2","202",
"15","183","0","6","0","189",
"16","236","0","0","0","236",
"17","215","0","2","2","219",
"18 to 20","428","0","7","0","435",
"21 to 24","395","0","0","0","395",
"25 & over","7264","0","36","9","7309",
"Total","11389","0","74","17","11480",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
