"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2012"

"counts","White","Black","American Indian","Asian","Total",
"0","87","2","2","1","92",
"1","113","2","8","0","123",
"2","87","0","10","3","100",
"3","109","1","5","2","117",
"4","112","4","5","4","125",
"5","115","1","3","1","120",
"6","113","3","5","0","121",
"7","114","2","2","1","119",
"8","103","2","3","0","108",
"9","83","1","3","0","87",
"10","97","1","1","0","99",
"11","82","0","0","0","82",
"12","100","2","2","0","104",
"13","84","0","1","0","85",
"14","99","0","1","0","100",
"15","104","1","0","1","106",
"16","94","0","0","0","94",
"17","121","4","1","1","127",
"18 to 20","233","17","6","3","259",
"21 to 24","274","10","7","4","295",
"25 & over","5980","68","54","43","6145",
"Total","8304","121","119","64","8608",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
