"Easy Access to Juvenile Populations"
"Table:    Crook County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1999"

"counts","White","Black","American Indian","Asian","Total",
"0","62","0","0","0","62",
"1","64","0","3","0","67",
"2","60","0","0","0","60",
"3","54","0","0","0","54",
"4","62","0","0","0","62",
"5","71","0","3","0","74",
"6","81","0","0","0","81",
"7","82","0","0","0","82",
"8","81","0","0","0","81",
"9","84","0","0","0","84",
"10","94","0","6","0","100",
"11","104","0","0","0","104",
"12","95","0","0","0","95",
"13","113","0","0","0","113",
"14","109","0","0","0","109",
"15","109","0","7","0","116",
"16","120","0","0","0","120",
"17","125","0","0","0","125",
"18 to 20","225","0","3","0","228",
"21 to 24","181","0","0","0","181",
"25 & over","3836","0","15","0","3851",
"Total","5812","0","37","0","5849",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
