"Easy Access to Juvenile Populations"
"Table:    Fremont County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1998"

"counts","White","Black","American Indian","Asian","Total",
"0","301","1","170","1","473",
"1","316","6","142","0","464",
"2","326","0","142","2","470",
"3","309","0","155","0","464",
"4","310","0","151","2","463",
"5","327","2","174","1","504",
"6","366","0","202","0","568",
"7","350","0","190","1","541",
"8","392","0","161","2","555",
"9","408","0","168","2","578",
"10","365","3","145","4","517",
"11","418","0","184","4","606",
"12","435","0","161","1","597",
"13","490","2","204","1","697",
"14","520","0","165","1","686",
"15","492","0","162","1","655",
"16","504","4","158","2","668",
"17","494","0","149","0","643",
"18 to 20","1125","2","421","2","1550",
"21 to 24","1005","5","360","11","1381",
"25 & over","19190","21","3349","64","22624",
"Total","28443","46","7113","102","35704",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
