"Easy Access to Juvenile Populations"
"Table:    Fremont County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2008"

"counts","White","Black","American Indian","Asian","Total",
"0","321","4","297","1","623",
"1","343","1","260","0","604",
"2","325","4","260","2","591",
"3","351","6","241","2","600",
"4","329","6","207","7","549",
"5","344","3","225","2","574",
"6","347","2","142","6","497",
"7","351","4","182","2","539",
"8","359","4","155","3","521",
"9","336","7","189","1","533",
"10","305","3","200","0","508",
"11","312","3","123","3","441",
"12","335","4","154","3","496",
"13","353","2","172","4","531",
"14","372","4","203","5","584",
"15","342","0","162","3","507",
"16","366","3","172","1","542",
"17","417","1","202","4","624",
"18 to 20","1041","3","472","4","1520",
"21 to 24","1318","11","532","6","1867",
"25 & over","21245","66","4231","114","25656",
"Total","29812","141","8781","173","38907",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
