"Easy Access to Juvenile Populations"
"Table:    Sweetwater County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2014"

"counts","White","Black","American Indian","Asian","Total",
"0","585","13","23","6","627",
"1","654","13","7","11","685",
"2","540","20","15","5","580",
"3","639","9","8","8","664",
"4","636","16","14","4","670",
"5","736","21","10","9","776",
"6","731","15","14","8","768",
"7","725","12","12","9","758",
"8","709","18","11","6","744",
"9","678","13","11","6","708",
"10","651","11","12","11","685",
"11","643","11","14","10","678",
"12","634","14","8","3","659",
"13","605","12","10","10","637",
"14","624","10","9","7","650",
"15","620","13","8","4","645",
"16","588","17","11","4","620",
"17","599","14","15","4","632",
"18 to 20","1589","53","34","27","1703",
"21 to 24","2197","57","42","30","2326",
"25 & over","27632","431","394","298","28755",
"Total","43015","793","682","480","44970",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
