"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1994"

"counts","White","Black","American Indian","Asian","Total",
"0","66","0","1","0","67",
"1","77","0","0","0","77",
"2","71","0","0","0","71",
"3","73","0","0","0","73",
"4","77","0","0","0","77",
"5","79","0","1","0","80",
"6","79","0","3","0","82",
"7","90","0","0","0","90",
"8","89","0","4","0","93",
"9","104","0","2","0","106",
"10","109","0","1","0","110",
"11","110","0","0","0","110",
"12","106","0","0","0","106",
"13","98","0","1","0","99",
"14","115","0","6","0","121",
"15","103","0","2","1","106",
"16","119","0","0","0","119",
"17","111","0","0","0","111",
"18 to 20","200","0","0","0","200",
"21 to 24","196","0","0","0","196",
"25 & over","4427","0","12","0","4439",
"Total","6499","0","33","1","6533",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
