"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2014"

"counts","White","Black","American Indian","Asian","Total",
"0","154","2","1","0","157",
"1","126","3","4","0","133",
"2","143","2","1","0","146",
"3","165","0","2","3","170",
"4","133","4","4","0","141",
"5","151","3","3","0","157",
"6","158","4","1","0","163",
"7","170","1","2","0","173",
"8","166","2","2","2","172",
"9","194","0","0","0","194",
"10","161","3","0","3","167",
"11","161","1","2","2","166",
"12","165","2","0","0","167",
"13","163","1","3","2","169",
"14","180","1","4","2","187",
"15","172","3","1","0","176",
"16","183","1","1","2","187",
"17","187","2","0","2","191",
"18 to 20","404","14","5","6","429",
"21 to 24","450","8","16","3","477",
"25 & over","7746","74","125","31","7976",
"Total","11532","131","177","58","11898",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
