"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1996"

"counts","White","Black","American Indian","Asian","Total",
"0","148","0","2","0","150",
"1","141","2","5","0","148",
"2","140","0","1","0","141",
"3","151","0","1","0","152",
"4","150","0","1","0","151",
"5","137","1","3","0","141",
"6","182","0","7","0","189",
"7","136","0","2","0","138",
"8","174","0","1","0","175",
"9","196","0","3","0","199",
"10","198","6","2","2","208",
"11","188","0","8","0","196",
"12","198","0","4","0","202",
"13","208","0","0","0","208",
"14","208","0","0","0","208",
"15","220","0","6","0","226",
"16","215","0","0","0","215",
"17","196","0","2","0","198",
"18 to 20","627","6","4","5","642",
"21 to 24","515","0","0","2","517",
"25 & over","8118","5","36","9","8168",
"Total","12446","20","88","18","12572",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
