"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2008"

"counts","White","Black","American Indian","Asian","Total",
"0","133","3","2","0","138",
"1","127","2","1","2","132",
"2","117","5","0","1","123",
"3","151","3","4","0","158",
"4","132","1","2","1","136",
"5","145","1","0","0","146",
"6","132","1","2","4","139",
"7","129","1","3","1","134",
"8","127","2","0","0","129",
"9","128","1","3","1","133",
"10","163","2","1","1","167",
"11","121","0","1","1","123",
"12","142","0","5","1","148",
"13","151","2","3","2","158",
"14","167","1","2","1","171",
"15","128","3","2","0","133",
"16","176","3","2","0","181",
"17","177","2","3","0","182",
"18 to 20","657","13","8","6","684",
"21 to 24","576","8","7","1","592",
"25 & over","8729","41","68","27","8865",
"Total","12508","95","119","50","12772",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
