"Easy Access to Juvenile Populations"
"Table:    Uinta County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2014"

"counts","White","Black","American Indian","Asian","Total",
"0","303","7","10","4","324",
"1","297","6","5","5","313",
"2","320","7","5","1","333",
"3","303","11","9","4","327",
"4","332","6","7","3","348",
"5","342","5","6","4","357",
"6","360","5","5","1","371",
"7","333","2","4","1","340",
"8","361","5","1","6","373",
"9","327","4","8","2","341",
"10","367","3","8","2","380",
"11","328","3","5","2","338",
"12","361","4","4","3","372",
"13","328","6","4","0","338",
"14","340","3","4","0","347",
"15","311","4","3","3","321",
"16","335","3","7","2","347",
"17","322","4","3","2","331",
"18 to 20","688","20","15","6","729",
"21 to 24","838","17","23","6","884",
"25 & over","12705","107","162","83","13057",
"Total","20201","232","298","140","20871",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
