"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1990"

"counts","White","Black","American Indian","Asian","Total",
"0","176","0","1","0","177",
"1","152","1","7","0","160",
"2","159","0","0","0","159",
"3","175","0","0","0","175",
"4","179","0","0","0","179",
"5","194","2","2","0","198",
"6","200","0","9","0","209",
"7","184","0","4","0","188",
"8","192","0","3","0","195",
"9","231","0","2","0","233",
"10","212","6","2","1","221",
"11","182","0","6","0","188",
"12","199","0","1","0","200",
"13","201","0","0","0","201",
"14","202","0","0","0","202",
"15","207","0","7","0","214",
"16","201","0","0","0","201",
"17","188","0","1","0","189",
"18 to 20","522","6","3","4","535",
"21 to 24","483","0","0","1","484",
"25 & over","7788","5","40","5","7838",
"Total","12227","20","88","11","12346",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
