"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1990"

"counts","White","Black","American Indian","Asian","Total",
"0","152","0","0","0","152",
"1","144","0","2","0","146",
"2","165","0","0","0","165",
"3","165","0","0","0","165",
"4","160","0","2","0","162",
"5","156","0","5","2","163",
"6","172","0","0","0","172",
"7","195","0","0","0","195",
"8","184","0","0","0","184",
"9","206","0","0","0","206",
"10","202","0","2","1","205",
"11","177","0","1","0","178",
"12","191","0","1","0","192",
"13","184","0","0","0","184",
"14","192","0","0","1","193",
"15","177","0","2","0","179",
"16","177","0","0","0","177",
"17","189","0","2","3","194",
"18 to 20","316","0","5","0","321",
"21 to 24","349","0","0","0","349",
"25 & over","6564","0","29","12","6605",
"Total","10417","0","51","19","10487",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
