"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1995"

"counts","White","Black","American Indian","Asian","Total",
"0","150","0","0","0","150",
"1","146","0","2","0","148",
"2","162","0","0","0","162",
"3","150","0","0","0","150",
"4","156","0","3","0","159",
"5","161","0","5","2","168",
"6","166","0","0","0","166",
"7","167","0","0","0","167",
"8","177","0","0","0","177",
"9","206","0","0","0","206",
"10","197","0","4","1","202",
"11","190","0","1","0","191",
"12","234","0","2","0","236",
"13","218","0","0","0","218",
"14","217","0","0","2","219",
"15","200","0","3","0","203",
"16","217","0","0","0","217",
"17","212","0","2","2","216",
"18 to 20","386","0","6","0","392",
"21 to 24","399","0","0","0","399",
"25 & over","7039","0","32","11","7082",
"Total","11150","0","60","18","11228",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
