"Easy Access to Juvenile Populations"
"Table:    Carbon County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1993"

"counts","White","Black","American Indian","Asian","Total",
"0","179","0","0","1","180",
"1","198","0","4","1","203",
"2","197","3","0","0","200",
"3","203","0","5","0","208",
"4","216","0","0","0","216",
"5","228","1","7","0","236",
"6","237","1","1","0","239",
"7","238","1","0","1","240",
"8","237","4","8","1","250",
"9","247","1","0","5","253",
"10","279","3","2","3","287",
"11","287","3","6","0","296",
"12","299","3","0","2","304",
"13","287","0","0","0","287",
"14","291","0","0","2","293",
"15","276","0","0","2","278",
"16","273","0","0","2","275",
"17","278","0","1","2","281",
"18 to 20","557","5","11","4","577",
"21 to 24","715","4","14","4","737",
"25 & over","10246","61","98","37","10442",
"Total","15968","90","157","67","16282",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
