"Easy Access to Juvenile Populations"
"Table:    Uinta County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1992"

"counts","White","Black","American Indian","Asian","Total",
"0","338","1","1","0","340",
"1","375","3","2","1","381",
"2","355","0","2","0","357",
"3","344","0","0","4","348",
"4","364","2","2","4","372",
"5","386","3","2","2","393",
"6","447","2","1","3","453",
"7","430","0","6","4","440",
"8","427","2","1","0","430",
"9","457","0","2","3","462",
"10","483","1","5","5","494",
"11","466","0","5","0","471",
"12","479","0","5","0","484",
"13","465","0","5","2","472",
"14","455","0","3","0","458",
"15","428","1","6","0","435",
"16","415","0","3","2","420",
"17","380","0","3","1","384",
"18 to 20","696","0","3","6","705",
"21 to 24","741","0","10","0","751",
"25 & over","10331","7","60","28","10426",
"Total","19262","22","127","65","19476",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
