"Easy Access to Juvenile Populations"
"Table:    Washakie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2000"

"counts","White","Black","American Indian","Asian","Total",
"0","90","1","0","2","93",
"1","98","0","1","3","102",
"2","97","0","2","1","100",
"3","95","1","0","0","96",
"4","92","1","0","0","93",
"5","99","1","2","2","104",
"6","88","2","1","1","92",
"7","102","0","1","2","105",
"8","133","1","1","0","135",
"9","122","2","2","3","129",
"10","155","0","0","0","155",
"11","121","0","1","0","122",
"12","129","0","1","1","131",
"13","130","1","1","4","136",
"14","150","0","3","1","154",
"15","152","0","1","1","154",
"16","182","3","3","0","188",
"17","143","1","1","1","146",
"18 to 20","280","2","3","1","286",
"21 to 24","248","0","0","2","250",
"25 & over","5402","6","33","40","5481",
"Total","8108","22","57","65","8252",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
