"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2009"

"counts","White","Black","American Indian","Asian","Total",
"0","105","0","6","1","112",
"1","122","1","4","1","128",
"2","109","0","4","0","113",
"3","110","1","2","0","113",
"4","116","3","3","0","122",
"5","120","0","2","2","124",
"6","71","1","1","0","73",
"7","89","0","2","0","91",
"8","96","0","0","0","96",
"9","86","0","0","0","86",
"10","93","1","1","0","95",
"11","94","0","1","0","95",
"12","103","0","1","0","104",
"13","90","0","0","1","91",
"14","116","1","0","0","117",
"15","116","2","1","0","119",
"16","115","2","4","2","123",
"17","100","1","0","0","101",
"18 to 20","211","0","5","2","218",
"21 to 24","291","1","8","3","303",
"25 & over","6052","12","50","27","6141",
"Total","8405","26","95","39","8565",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
