"Easy Access to Juvenile Populations"
"Table:    Washakie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1990"

"counts","White","Black","American Indian","Asian","Total",
"0","118","0","0","1","119",
"1","106","0","2","0","108",
"2","119","0","0","3","122",
"3","114","0","0","0","114",
"4","124","0","0","0","124",
"5","130","1","4","2","137",
"6","131","0","0","1","132",
"7","141","0","0","0","141",
"8","154","0","0","0","154",
"9","175","0","0","0","175",
"10","165","0","0","1","166",
"11","169","0","0","0","169",
"12","133","0","3","1","137",
"13","152","0","2","0","154",
"14","147","0","1","0","148",
"15","171","0","4","0","175",
"16","133","0","0","0","133",
"17","134","0","0","2","136",
"18 to 20","259","1","1","0","261",
"21 to 24","265","0","0","0","265",
"25 & over","5255","1","18","19","5293",
"Total","8295","3","35","30","8363",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
