"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2001"

"counts","White","Black","American Indian","Asian","Total",
"0","62","1","1","0","64",
"1","59","0","0","0","59",
"2","74","0","0","0","74",
"3","67","0","0","0","67",
"4","79","0","0","1","80",
"5","83","0","1","0","84",
"6","93","1","1","0","95",
"7","89","0","3","0","92",
"8","97","2","2","1","102",
"9","96","0","2","0","98",
"10","104","0","2","0","106",
"11","107","0","0","0","107",
"12","102","0","1","0","103",
"13","92","0","1","0","93",
"14","102","0","3","0","105",
"15","120","0","0","1","121",
"16","106","0","0","0","106",
"17","120","0","0","0","120",
"18 to 20","258","0","3","3","264",
"21 to 24","177","2","1","0","180",
"25 & over","5013","4","26","4","5047",
"Total","7100","10","47","10","7167",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
