"Easy Access to Juvenile Populations"
"Table:    Converse County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1995"

"counts","White","Black","American Indian","Asian","Total",
"0","156","0","0","0","156",
"1","141","2","3","0","146",
"2","146","2","0","0","148",
"3","164","0","0","0","164",
"4","175","0","4","0","179",
"5","193","2","2","1","198",
"6","164","0","0","0","164",
"7","184","2","3","0","189",
"8","193","0","0","0","193",
"9","220","0","5","1","226",
"10","212","0","0","2","214",
"11","211","0","2","0","213",
"12","229","0","6","0","235",
"13","240","0","0","0","240",
"14","252","3","4","2","261",
"15","235","1","0","1","237",
"16","212","0","4","0","216",
"17","251","0","3","0","254",
"18 to 20","383","0","7","0","390",
"21 to 24","428","0","3","0","431",
"25 & over","7189","3","55","12","7259",
"Total","11578","15","101","19","11713",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
