"Easy Access to Juvenile Populations"
"Table:    Converse County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2001"

"counts","White","Black","American Indian","Asian","Total",
"0","126","0","0","1","127",
"1","148","2","3","0","153",
"2","135","1","0","0","136",
"3","138","0","3","0","141",
"4","171","1","4","0","176",
"5","165","2","2","0","169",
"6","168","0","1","0","169",
"7","146","2","4","1","153",
"8","170","1","1","0","172",
"9","200","2","4","1","207",
"10","193","4","4","2","203",
"11","190","1","3","0","194",
"12","190","3","4","0","197",
"13","201","0","1","2","204",
"14","227","4","3","1","235",
"15","217","0","0","0","217",
"16","228","0","2","0","230",
"17","210","1","3","2","216",
"18 to 20","450","1","6","3","460",
"21 to 24","427","0","5","1","433",
"25 & over","7707","8","70","19","7804",
"Total","11807","33","123","33","11996",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
