"Easy Access to Juvenile Populations"
"Table:    Sublette County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2010"

"counts","White","Black","American Indian","Asian","Total",
"0","128","1","0","0","129",
"1","148","5","2","1","156",
"2","151","3","1","1","156",
"3","140","1","2","0","143",
"4","131","0","2","1","134",
"5","143","2","1","1","147",
"6","133","0","1","1","135",
"7","129","1","1","0","131",
"8","129","0","1","2","132",
"9","123","0","1","2","126",
"10","127","2","1","0","130",
"11","134","1","2","1","138",
"12","124","2","1","1","128",
"13","118","1","2","0","121",
"14","132","0","1","0","133",
"15","118","2","2","3","125",
"16","135","0","5","0","140",
"17","125","2","4","0","131",
"18 to 20","284","2","8","3","297",
"21 to 24","427","5","3","13","448",
"25 & over","6925","39","66","33","7063",
"Total","10004","69","107","63","10243",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
