"Easy Access to Juvenile Populations"
"Table:    Converse County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2009"

"counts","White","Black","American Indian","Asian","Total",
"0","178","1","8","2","189",
"1","197","4","2","1","204",
"2","197","1","4","0","202",
"3","186","5","3","1","195",
"4","182","4","6","0","192",
"5","187","5","1","1","194",
"6","186","1","2","0","189",
"7","191","1","4","1","197",
"8","183","0","3","1","187",
"9","171","2","0","1","174",
"10","193","1","0","1","195",
"11","190","6","2","0","198",
"12","167","5","2","0","174",
"13","186","2","3","0","191",
"14","174","8","3","1","186",
"15","172","1","0","0","173",
"16","250","2","4","1","257",
"17","219","5","2","1","227",
"18 to 20","452","3","2","1","458",
"21 to 24","561","3","4","1","569",
"25 & over","9141","25","82","40","9288",
"Total","13563","85","137","54","13839",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
