"Easy Access to Juvenile Populations"
"Table:    Natrona County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2015"

"counts","White","Black","American Indian","Asian","Total",
"0","1121","39","28","18","1206",
"1","1117","36","46","18","1217",
"2","1072","36","37","8","1153",
"3","1033","37","26","14","1110",
"4","1037","35","35","26","1133",
"5","1103","36","18","21","1178",
"6","1018","24","16","30","1088",
"7","1120","33","25","20","1198",
"8","1137","24","21","18","1200",
"9","1072","28","25","8","1133",
"10","1025","26","22","6","1079",
"11","1046","18","25","15","1104",
"12","1011","26","18","13","1068",
"13","950","19","14","7","990",
"14","995","21","30","13","1059",
"15","944","22","18","6","990",
"16","931","24","22","19","996",
"17","918","39","17","7","981",
"18 to 20","2634","82","58","42","2816",
"21 to 24","4200","98","110","46","4454",
"25 & over","52902","798","759","579","55038",
"Total","78386","1501","1370","934","82191",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
