"Easy Access to Juvenile Populations"
"Table:    Teton County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2006"

"counts","White","Black","American Indian","Asian","Total",
"0","293","3","3","1","300",
"1","254","3","3","1","261",
"2","198","2","2","3","205",
"3","200","1","0","2","203",
"4","150","3","2","2","157",
"5","178","1","2","3","184",
"6","172","3","0","3","178",
"7","177","2","2","5","186",
"8","168","2","3","3","176",
"9","183","0","1","1","185",
"10","192","2","3","4","201",
"11","192","1","1","1","195",
"12","218","2","1","3","224",
"13","189","1","1","2","193",
"14","230","0","1","4","235",
"15","238","1","1","6","246",
"16","246","0","2","2","250",
"17","242","1","4","4","251",
"18 to 20","507","4","5","6","522",
"21 to 24","1175","4","15","16","1210",
"25 & over","14141","39","113","159","14452",
"Total","19543","75","165","231","20014",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
