"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1998"

"counts","White","Black","American Indian","Asian","Total",
"0","55","0","2","0","57",
"1","75","0","0","0","75",
"2","71","0","5","0","76",
"3","75","0","2","0","77",
"4","77","0","1","0","78",
"5","67","0","0","0","67",
"6","80","0","0","0","80",
"7","77","0","0","0","77",
"8","80","0","0","0","80",
"9","85","0","4","0","89",
"10","94","0","5","0","99",
"11","117","0","1","0","118",
"12","104","0","0","0","104",
"13","128","0","0","0","128",
"14","107","0","0","0","107",
"15","130","0","0","0","130",
"16","121","0","0","0","121",
"17","125","0","2","0","127",
"18 to 20","266","0","15","0","281",
"21 to 24","233","0","6","0","239",
"25 & over","4502","0","24","3","4529",
"Total","6669","0","67","3","6739",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
