"Easy Access to Juvenile Populations"
"Table:    Converse County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1993"

"counts","White","Black","American Indian","Asian","Total",
"0","157","0","0","0","157",
"1","147","2","4","0","153",
"2","156","2","0","0","158",
"3","172","0","0","0","172",
"4","179","0","3","0","182",
"5","188","2","3","2","195",
"6","170","0","0","0","170",
"7","196","1","4","0","201",
"8","202","0","0","0","202",
"9","229","0","5","1","235",
"10","220","0","0","1","221",
"11","225","0","2","0","227",
"12","229","0","6","0","235",
"13","233","0","0","0","233",
"14","247","2","5","2","256",
"15","213","1","0","1","215",
"16","200","0","4","0","204",
"17","228","0","2","0","230",
"18 to 20","367","0","6","0","373",
"21 to 24","409","0","4","0","413",
"25 & over","6936","3","51","14","7004",
"Total","11303","13","99","21","11436",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
