"Easy Access to Juvenile Populations"
"Table:    Sublette County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2005"

"counts","White","Black","American Indian","Asian","Total",
"0","83","0","0","0","83",
"1","100","3","0","0","103",
"2","83","0","0","0","83",
"3","76","1","1","0","78",
"4","71","0","2","1","74",
"5","86","0","1","0","87",
"6","91","0","1","1","93",
"7","110","1","0","0","111",
"8","94","0","1","1","96",
"9","95","0","0","0","95",
"10","78","0","0","0","78",
"11","108","0","2","1","111",
"12","94","1","1","0","96",
"13","98","0","1","0","99",
"14","101","0","1","0","102",
"15","107","1","1","2","111",
"16","123","0","2","0","125",
"17","102","0","3","0","105",
"18 to 20","220","3","3","3","229",
"21 to 24","292","1","3","6","302",
"25 & over","5159","36","37","22","5254",
"Total","7371","47","60","37","7515",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
