"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2006"

"counts","White","Black","American Indian","Asian","Total",
"0","122","3","2","0","127",
"1","122","2","2","2","128",
"2","132","4","0","1","137",
"3","175","3","1","0","179",
"4","118","1","0","1","120",
"5","122","1","1","0","124",
"6","149","1","3","2","155",
"7","112","1","3","1","117",
"8","142","2","1","0","145",
"9","128","1","3","1","133",
"10","137","2","1","1","141",
"11","129","1","1","0","131",
"12","190","0","6","1","197",
"13","155","2","2","2","161",
"14","172","1","3","2","178",
"15","173","3","2","0","178",
"16","204","3","2","0","209",
"17","142","1","3","0","146",
"18 to 20","603","11","8","3","625",
"21 to 24","569","8","7","2","586",
"25 & over","8487","35","72","27","8621",
"Total","12283","86","123","46","12538",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
