"Easy Access to Juvenile Populations"
"Table:    Carbon County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1997"

"counts","White","Black","American Indian","Asian","Total",
"0","175","0","0","2","177",
"1","189","0","8","1","198",
"2","180","2","0","0","182",
"3","179","0","3","0","182",
"4","188","0","0","0","188",
"5","197","2","8","0","207",
"6","197","0","3","0","200",
"7","210","0","0","1","211",
"8","205","2","8","1","216",
"9","198","0","0","4","202",
"10","222","2","6","2","232",
"11","231","4","4","0","239",
"12","253","3","0","4","260",
"13","257","0","0","0","257",
"14","278","0","0","3","281",
"15","280","0","0","9","289",
"16","282","0","0","4","286",
"17","307","0","1","2","310",
"18 to 20","569","6","14","3","592",
"21 to 24","722","7","14","5","748",
"25 & over","10240","61","104","52","10457",
"Total","15559","89","173","93","15914",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
