"Easy Access to Juvenile Populations"
"Table:    Laramie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2016"

"counts","White","Black","American Indian","Asian","Total",
"0","1096","62","25","32","1215",
"1","1117","81","25","25","1248",
"2","1087","72","24","25","1208",
"3","1214","65","22","21","1322",
"4","1170","61","26","35","1292",
"5","1176","68","26","16","1286",
"6","1177","55","20","15","1267",
"7","1246","56","30","28","1360",
"8","1282","72","26","30","1410",
"9","1226","50","16","23","1315",
"10","1245","59","38","27","1369",
"11","1178","56","23","26","1283",
"12","1203","34","28","32","1297",
"13","1192","57","23","21","1293",
"14","1113","36","19","19","1187",
"15","1091","77","22","24","1214",
"16","1139","60","16","14","1229",
"17","1102","49","30","18","1199",
"18 to 20","3137","222","57","56","3472",
"21 to 24","5150","419","111","127","5807",
"25 & over","62067","1881","793","1122","65863",
"Total","91408","3592","1400","1736","98136",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
