"Easy Access to Juvenile Populations"
"Table:    Niobrara County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2014"

"counts","White","Black","American Indian","Asian","Total",
"0","24","0","0","0","24",
"1","28","1","0","0","29",
"2","23","0","1","0","24",
"3","23","0","0","0","23",
"4","23","0","0","0","23",
"5","23","0","1","0","24",
"6","18","0","0","0","18",
"7","18","0","0","0","18",
"8","18","0","2","0","20",
"9","18","0","0","0","18",
"10","19","0","0","0","19",
"11","32","0","0","0","32",
"12","19","2","0","0","21",
"13","32","0","0","0","32",
"14","19","1","0","0","20",
"15","40","0","0","0","40",
"16","27","1","0","0","28",
"17","33","1","0","0","34",
"18 to 20","67","1","0","1","69",
"21 to 24","100","2","1","1","104",
"25 & over","1817","20","27","7","1871",
"Total","2421","29","32","9","2491",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
