"Easy Access to Juvenile Populations"
"Table:    Park County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2012"

"counts","White","Black","American Indian","Asian","Total",
"0","319","5","4","1","329",
"1","281","8","2","4","295",
"2","282","2","4","5","293",
"3","331","4","3","2","340",
"4","344","2","3","5","354",
"5","336","5","2","4","347",
"6","338","2","8","3","351",
"7","350","3","1","1","355",
"8","327","4","3","0","334",
"9","332","3","5","2","342",
"10","321","1","6","0","328",
"11","314","0","3","0","317",
"12","314","4","6","4","328",
"13","309","2","3","4","318",
"14","342","1","7","3","353",
"15","325","5","8","7","345",
"16","326","3","5","4","338",
"17","336","5","3","4","348",
"18 to 20","1205","58","26","26","1315",
"21 to 24","1194","49","15","23","1281",
"25 & over","19787","173","125","143","20228",
"Total","28013","339","242","245","28839",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
