"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2002"

"counts","White","Black","American Indian","Asian","Total",
"0","123","0","1","0","124",
"1","134","0","1","1","136",
"2","157","0","0","0","157",
"3","145","0","1","0","146",
"4","148","1","1","0","150",
"5","137","2","1","0","140",
"6","158","0","2","2","162",
"7","166","0","0","0","166",
"8","161","0","2","0","163",
"9","159","0","2","0","161",
"10","184","0","5","0","189",
"11","198","1","2","0","201",
"12","188","0","4","0","192",
"13","172","0","3","2","177",
"14","210","1","4","1","216",
"15","205","1","1","1","208",
"16","185","1","2","1","189",
"17","179","2","2","2","185",
"18 to 20","458","2","5","1","466",
"21 to 24","369","1","5","0","375",
"25 & over","7171","6","57","20","7254",
"Total","11007","18","101","31","11157",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
