"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2011"

"counts","White","Black","American Indian","Asian","Total",
"0","146","1","2","2","151",
"1","143","3","5","0","151",
"2","150","1","2","0","153",
"3","146","1","1","0","148",
"4","166","0","3","0","169",
"5","169","0","1","2","172",
"6","186","0","1","1","188",
"7","153","0","0","1","154",
"8","159","0","2","3","164",
"9","155","2","0","0","157",
"10","152","1","3","2","158",
"11","170","0","4","2","176",
"12","158","2","1","0","161",
"13","175","2","0","2","179",
"14","174","0","0","2","176",
"15","175","4","2","0","181",
"16","192","2","2","3","199",
"17","174","2","0","0","176",
"18 to 20","392","7","9","3","411",
"21 to 24","431","5","18","0","454",
"25 & over","7690","41","102","31","7864",
"Total","11456","74","158","54","11742",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
