"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1998"

"counts","White","Black","American Indian","Asian","Total",
"0","61","0","1","0","62",
"1","76","0","0","0","76",
"2","69","0","0","0","69",
"3","78","0","0","0","78",
"4","75","0","0","0","75",
"5","78","0","1","0","79",
"6","84","0","5","0","89",
"7","95","0","0","0","95",
"8","93","0","3","0","96",
"9","97","0","2","0","99",
"10","103","0","2","0","105",
"11","100","0","0","0","100",
"12","100","0","0","0","100",
"13","95","0","1","0","96",
"14","115","0","4","0","119",
"15","111","0","1","1","113",
"16","120","0","0","0","120",
"17","136","0","0","0","136",
"18 to 20","209","0","0","0","209",
"21 to 24","190","0","0","0","190",
"25 & over","4748","0","18","0","4766",
"Total","6833","0","38","1","6872",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
