"Easy Access to Juvenile Populations"
"Table:    Sweetwater County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1992"

"counts","White","Black","American Indian","Asian","Total",
"0","558","4","8","2","572",
"1","594","4","8","6","612",
"2","625","8","10","1","644",
"3","617","10","7","1","635",
"4","613","9","6","1","629",
"5","639","9","5","5","658",
"6","714","8","9","2","733",
"7","772","2","12","4","790",
"8","728","1","4","5","738",
"9","874","3","8","6","891",
"10","849","4","11","1","865",
"11","842","7","6","4","859",
"12","865","5","6","3","879",
"13","842","5","9","3","859",
"14","765","7","8","1","781",
"15","722","8","9","2","741",
"16","722","7","10","5","744",
"17","718","5","5","4","732",
"18 to 20","1659","17","10","17","1703",
"21 to 24","1653","22","14","8","1697",
"25 & over","22746","167","183","154","23250",
"Total","39117","312","348","235","40012",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
