"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2003"

"counts","White","Black","American Indian","Asian","Total",
"0","155","1","3","1","160",
"1","129","2","2","2","135",
"2","144","2","1","1","148",
"3","166","0","1","0","167",
"4","130","0","0","1","131",
"5","135","0","2","0","137",
"6","115","1","4","1","121",
"7","125","0","2","0","127",
"8","125","1","2","1","129",
"9","172","0","2","0","174",
"10","125","4","0","0","129",
"11","161","1","3","0","165",
"12","186","1","4","4","195",
"13","188","2","3","0","193",
"14","157","1","3","3","164",
"15","170","2","2","0","174",
"16","188","1","2","1","192",
"17","176","1","5","2","184",
"18 to 20","605","6","7","6","624",
"21 to 24","595","2","4","3","604",
"25 & over","8217","22","61","21","8321",
"Total","12164","50","113","47","12374",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
