"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2016"

"counts","White","Black","American Indian","Asian","Total",
"0","133","5","5","1","144",
"1","146","1","4","0","151",
"2","149","2","3","1","155",
"3","141","3","4","1","149",
"4","159","1","1","1","162",
"5","166","2","2","3","173",
"6","133","3","3","0","139",
"7","164","0","3","1","168",
"8","168","1","1","0","170",
"9","177","3","3","0","183",
"10","183","2","2","2","189",
"11","209","0","0","0","209",
"12","173","4","0","3","180",
"13","172","1","1","2","176",
"14","165","3","0","0","168",
"15","177","1","3","2","183",
"16","192","2","4","2","200",
"17","175","3","2","0","180",
"18 to 20","409","7","3","4","423",
"21 to 24","446","6","13","5","470",
"25 & over","7796","69","134","34","8033",
"Total","11633","119","191","62","12005",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
