"Easy Access to Juvenile Populations"
"Table:    Converse County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1998"

"counts","White","Black","American Indian","Asian","Total",
"0","150","0","0","0","150",
"1","136","1","5","0","142",
"2","142","0","0","0","142",
"3","163","0","0","0","163",
"4","172","0","3","0","175",
"5","177","3","2","1","183",
"6","152","0","0","0","152",
"7","187","0","3","0","190",
"8","196","0","0","0","196",
"9","202","0","5","1","208",
"10","183","0","0","2","185",
"11","190","0","2","0","192",
"12","212","0","4","0","216",
"13","237","0","0","0","237",
"14","235","6","6","1","248",
"15","236","1","0","3","240",
"16","231","0","3","0","234",
"17","260","0","4","0","264",
"18 to 20","401","0","6","0","407",
"21 to 24","437","0","3","0","440",
"25 & over","7473","4","60","10","7547",
"Total","11772","15","106","18","11911",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
