"Easy Access to Juvenile Populations"
"Table:    Converse County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1996"

"counts","White","Black","American Indian","Asian","Total",
"0","158","0","0","0","158",
"1","137","2","3","0","142",
"2","147","0","0","0","147",
"3","166","0","0","0","166",
"4","174","0","4","0","178",
"5","185","0","3","1","189",
"6","166","0","0","0","166",
"7","189","3","3","0","195",
"8","188","0","0","0","188",
"9","210","0","4","1","215",
"10","200","0","0","3","203",
"11","213","0","3","0","216",
"12","224","0","4","0","228",
"13","242","0","0","0","242",
"14","252","4","6","1","263",
"15","234","1","0","1","236",
"16","230","0","4","0","234",
"17","258","0","2","0","260",
"18 to 20","393","0","6","0","399",
"21 to 24","430","0","4","0","434",
"25 & over","7326","4","57","10","7397",
"Total","11722","14","103","17","11856",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
