"Easy Access to Juvenile Populations"
"Table:    Uinta County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2003"

"counts","White","Black","American Indian","Asian","Total",
"0","314","2","8","0","324",
"1","295","2","4","1","302",
"2","291","2","3","1","297",
"3","300","0","1","1","302",
"4","294","4","2","7","307",
"5","312","2","4","1","319",
"6","313","2","3","2","320",
"7","331","4","4","2","341",
"8","304","3","4","1","312",
"9","302","2","2","2","308",
"10","302","3","3","2","310",
"11","305","2","2","5","314",
"12","356","1","6","1","364",
"13","361","0","3","0","364",
"14","361","1","6","2","370",
"15","378","4","10","0","392",
"16","376","2","4","2","384",
"17","411","2","4","3","420",
"18 to 20","878","4","18","2","902",
"21 to 24","909","0","7","3","919",
"25 & over","11418","19","121","51","11609",
"Total","19111","61","219","89","19480",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
