"Easy Access to Juvenile Populations"
"Table:    Laramie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1995"

"counts","White","Black","American Indian","Asian","Total",
"0","1052","50","10","15","1127",
"1","1039","41","6","20","1106",
"2","1017","46","13","23","1099",
"3","1035","51","9","20","1115",
"4","1002","34","29","14","1079",
"5","1096","65","11","14","1186",
"6","1046","49","17","14","1126",
"7","1080","51","9","19","1159",
"8","1071","56","9","12","1148",
"9","1130","59","14","13","1216",
"10","1173","39","21","26","1259",
"11","1161","61","12","14","1248",
"12","1201","39","18","12","1270",
"13","1230","30","12","16","1288",
"14","1197","40","25","15","1277",
"15","1240","67","7","18","1332",
"16","1152","30","10","11","1203",
"17","1121","29","9","16","1175",
"18 to 20","3106","154","40","48","3348",
"21 to 24","4316","202","60","95","4673",
"25 & over","47953","1233","368","525","50079",
"Total","75418","2426","709","960","79513",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
