"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1997"

"counts","White","Black","American Indian","Asian","Total",
"0","155","0","0","0","155",
"1","148","0","2","0","150",
"2","162","0","0","0","162",
"3","144","0","0","0","144",
"4","151","0","3","0","154",
"5","162","0","4","2","168",
"6","167","0","0","0","167",
"7","168","0","0","0","168",
"8","173","0","0","0","173",
"9","199","0","0","0","199",
"10","183","0","6","1","190",
"11","184","0","1","0","185",
"12","230","0","3","0","233",
"13","206","0","0","0","206",
"14","216","0","0","1","217",
"15","199","0","5","0","204",
"16","230","0","0","0","230",
"17","224","0","2","2","228",
"18 to 20","404","0","5","0","409",
"21 to 24","391","0","0","0","391",
"25 & over","7075","0","37","10","7122",
"Total","11171","0","68","16","11255",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
